replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20
0.374763146245336,0.371167402059835,0.35647574026962,0.363061420226743,0.374037320224991,0.35983544673627,0.374866786575832,0.378573865873805,0.405558132827738,0.363245478425264,0.367072421261423,0.35847141510062,0.348412451748608,0.338659581281391,0.34314391594166,0.3521980251082,0.350356399893333,0.36149306562914,0.368532429939878,0.354788231820667
0.359599664338874,0.383239112258818,0.381796833126956,0.373767924823135,0.360742086627819,0.368780293770373,0.337636834918942,0.384221439686653,0.358322901727265,0.353744940881142,0.374039749054244,0.372399857121725,0.373892366061757,0.365072793406882,0.37044643529048,0.365753469164545,0.36056067069825,0.352920968922919,0.352588776249941,0.393379572178653
0.292397370915725,0.316917909204537,0.28454300437347,0.276783450122055,0.276845321417831,0.306055593837443,0.283452686661492,0.329212328005428,0.257520370190727,0.311873783510269,0.322966344051606,0.271524625873142,0.268017888961984,0.323653300024916,0.334912325329217,0.295012188436059,0.310370162128626,0.286103917138724,0.318560598069343,0.299216548504096
0.344086470643637,0.367979177232419,0.361382021067364,0.364674982171966,0.363482640233114,0.362604652013601,0.357886445543963,0.358601210454011,0.362855716726621,0.352478216303604,0.344407800355526,0.352819156027924,0.362524299905327,0.356965329622096,0.357226005636058,0.364760106988402,0.343281494407812,0.36531657966695,0.3446044039905,0.35834814770795
0.253509161776528,0.290794918859379,0.235305604799498,0.277374241948321,0.20160178582178,0.28583410371646,0.211142622806782,0.277860231383887,0.204649221803516,0.235909925234857,0.263491631840688,0.278792679335544,0.213777368270299,0.276116808872881,0.282332023616274,0.256715702615938,0.296609267507183,0.24398147617314,0.174330647541115,0.238342956318739
0.35650894092371,0.343010998883609,0.332724833395928,0.360501544061579,0.344871701732644,0.338993301416109,0.346863972983881,0.351398365428052,0.333316963991764,0.345862820514916,0.339012732031492,0.340791325445327,0.352542168380787,0.351475008305435,0.32407494820003,0.350679996226689,0.3320944176556,0.340643588375311,0.357919220235989,0.332823459436652
0.375542728534629,0.321726775986056,0.348387517146606,0.333453712492037,0.324401734448769,0.39234245326909,0.352823879510522,0.308613654002416,0.363104687302797,0.319310718440686,0.354798225264514,0.28566168233193,0.345584286690705,0.338158556938217,0.340666266000672,0.341606693452473,0.302543934563895,0.331841909985555,0.342958576960886,0.34540217820901
0.353419022438152,0.339595476918412,0.336334016697728,0.33544696875978,0.334313484420061,0.332881173861578,0.334845159985422,0.343161228469641,0.351515399764906,0.332885668198837,0.34853475454436,0.348555197024805,0.314979742209432,0.323100996643984,0.336916185843847,0.352616064349116,0.346434917216436,0.348147698189881,0.342632179986694,0.330887737938579
0.388441406845114,0.361657225588565,0.362160909168329,0.353085306789794,0.345197834214028,0.363165284460177,0.36456889035951,0.367429470736432,0.387638280875324,0.356905188290999,0.379354056983346,0.361604642991044,0.369285482770396,0.342898994384147,0.358147577177644,0.3499594747643,0.343087701651589,0.374734352163295,0.3451605614101,0.349327573480152
0.215508199352619,0.213551635916025,0.23148465948327,0.220373662174327,0.0790731525759015,0.187626564826944,0.223687908911649,0.281703823035682,0.240809932943597,0.16083366239205,0.0848160474789624,0.287032505018515,0.228044613635068,0.213534970343201,0.223153848318631,0.244997668381841,0.280919011232046,0.213704363612038,0.240040621596373,0.237572547165818
0.336983734140514,0.346216254298162,0.352293848614141,0.349532195282315,0.331834153475035,0.342848400902219,0.334921484618753,0.327260008955634,0.313111511570264,0.322186933976921,0.322227352419241,0.330806425786973,0.342094040509011,0.343858271785025,0.326596277836089,0.329960469927436,0.309661181498221,0.333241354928619,0.33612743804407,0.328501238109197
