replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20
2437529589.27504,2764748846.94727,2912976441.49143,2450091931.36076,2556580043.94912,2562186232.23856,3024788432.65414,2645640384.25729,2736138986.84848,2736817257.41441,2348868256.89978,2637511628.15431,2246014921.58912,2329493687.08426,2622024068.43422,2607702978.8678,2735117711.57362,2571281847.32718,2642960889.1982,2391273946.75838
3723741380.38012,3765851864.0066,3826564443.62428,3674600356.18046,3892970055.51527,3676016601.55859,3839634334.8995,3919175891.53595,3355533068.51018,3628245725.06179,3818093701.92732,3714429008.26292,3883953008.20375,4022262847.05926,3331616058.77148,3754386680.90708,3860127784.42022,3811678956.99073,3579957104.47165,3598096948.35542
1515050826.00309,1581774726.10374,1474461832.4617,1461720533.55708,1942027872.78744,1376070796.26163,1868736699.84545,1838916102.23573,1465679723.69238,1466569305.8608,1655057654.09081,1769040955.82521,1615233434.58794,1548795704.60479,1696899331.26526,1856009488.2224,1886759371.66463,1825828946.62634,1684043897.6076,1779308201.65981
4353726375.51178,4690473754.15451,4549495085.07194,4861765940.41793,4666525557.72911,4734670441.6467,4885047021.23806,4440798715.44914,4889795537.35079,4938025211.52704,4646591272.83533,4444228385.33001,4728712622.91319,4749231343.46245,4456447972.65396,4291618687.15349,4375458307.10236,4607070009.77731,3972641242.97284,4585442521.61894
3529242262.71221,3339531565.24412,3709027305.86177,3363138004.17386,3466371361.0604,3490162437.26236,3570052922.03078,3505635881.97953,3357705477.6959,3401287496.09227,3373033290.63155,3656873588.19719,3333458661.73829,3121881493.34928,3316945800.42059,3444215647.30981,3575080699.27022,3619923451.43203,3195954218.97808,3742212796.57876
9099335802.24449,8572511978.69775,8578566075.74146,8937933079.64883,8733119564.29991,8601382387.68973,8919037990.84559,9055563712.37991,8850384561.4798,8832586910.80027,8965069639.48445,8812848612.67391,8885322686.80001,8975371221.45807,8889779328.01742,8681562036.92386,9000845110.74902,8941277481.06699,8521277117.96933,9153298133.22929
7410238754.92977,6988117100.33378,7602754225.33553,6933484058.45583,7191309378.77375,7222751310.5644,7404856111.86991,7724036321.28879,7144023003.1782,7038527384.20066,7045312046.42269,7049675678.14502,6868378833.36393,6935747964.55276,7121609976.26871,6964231125.62101,7107253593.91603,7043922401.65462,7245559729.16259,7148348763.24718
2326799409.14207,2046192553.20987,1903200220.3192,2192573512.55096,1939585665.27654,2003095139.57005,2098737223.79419,2027912935.95448,2049527876.24411,1679608357.88024,2153235202.74774,2129134519.51906,1906324567.10737,1745661700.58851,1956205067.17494,2023373458.96907,2138679175.05975,2037686125.91089,1886778017.40611,1823121784.58225
3946215171.69542,3354109921.35829,3583712063.5758,3632682143.38616,3597158407.18376,3723443139.40749,3545777662.55008,3667368542.58516,3666672985.02585,3556435511.70712,3599643426.26168,3746366974.5033,3707724161.78719,3679705583.26179,3413601880.32618,3566394062.74434,3875877102.42837,3005202213.91783,3502204421.25774,3870202711.94553
4439728863.94429,4344912130.40469,3963532740.65944,4123481918.58003,4561168583.57352,4485844246.00218,4597894681.54961,4312530539.66659,4210388067.14184,3907546738.54449,4290284844.61693,4416217433.94382,4636143442.41715,4329603201.9431,4306385544.99118,4400076455.91315,4421636855.77507,4159434164.35137,4025170984.58039,4215916850.52414
3802473735.11048,4100327655.80508,4211101740.26506,3806359609.88956,3526268630.34612,3778547465.05793,3960815452.26637,4023424516.90703,3946015994.24097,4155480968.81831,3767090936.04855,4334552876.19421,4033656608.64839,4156657885.90189,3807686140.7613,3834455638.24096,3902615085.90961,3983051468.29301,3633971342.40194,3684324073.09771
3542865709.64422,3304482318.008,3467538417.93293,3622861881.60874,3326596979.32921,3403313717.50668,3647911192.33987,3453523320.08309,3684961370.46204,3563679873.59037,3552550423.08057,3430387313.59226,3884168675.21732,3440121308.70826,3507859281.41943,3603878650.80464,3848786228.53958,3293461695.99073,3726977355.63356,3479974997.75589
