replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20
6320613113.61756,5743857309.48832,6056471591.31557,5678662415.68767,6567944236.88407,5642842910.20831,5702270729.45134,6319933701.79754,6137081089.59689,6155957000.6191,5927879921.49673,5844467401.97443,6067204038.48195,5345684637.15998,5968116514.02754,5828824267.59559,5851109120.56981,5660641437.50049,6518931280.08134,6118452981.15771
4023284195.13134,4576493492.62076,3206801371.34179,3839145248.29903,3228842660.56999,3845466762.48501,3936380938.91394,3927165875.82632,4090062303.30117,3743985613.84428,4156125529.29491,4116660046.20109,3966616825.29641,4299673323.51665,3240163333.26154,3508066869.89087,3570633641.1388,4159228606.47583,3815721936.02699,3485264130.41332
2595205818.64831,2464236412.93058,1385132986.86286,1831659683.22806,1798237192.98111,2365519258.03852,1590856714.42888,2029985583.83762,1746190976.03259,2483194132.15199,1388457478.75849,2236467327.28448,2165898262.67486,1853350999.40685,1896699433.60014,2187346658.00726,2134283146.31905,1840354110.74605,1908893047.35964,1489923895.80662
2800212947.11536,2476783533.44997,2353980673.22733,3296796288.52176,2781331617.13216,3102893799.37513,3425211858.04122,3459348547.95499,3128826884.06905,3030254290.00447,3328870638.40749,2670280247.48471,2947875605.11337,3397515530.32127,2564134304.48492,3266595193.59433,3015301231.10013,3190602361.21155,2530984104.80228,2915152112.45656
8087502687.69627,7298207597.41879,7312764441.59127,7102644219.93855,8116946133.46754,7727006649.09614,7867130658.08687,7319403874.13012,7624722309.18929,7893571522.67219,7752049174.35651,7485020450.15261,7439250213.79841,8316817177.56339,7578056919.48146,7578110390.283,7515241105.47927,8046697875.86158,8049659640.43435,7435747547.97499
5805044282.98544,5784598292.30069,6070665421.79945,6195292770.69787,6035454971.8848,5643962002.61355,5650034587.86753,6250161047.69724,5704473877.74081,5976567064.14803,6461679948.64879,5888860598.03811,6215737322.50019,6551915929.69979,6393622903.68649,6145174997.41923,5967304703.11028,6382744213.61539,6528634061.75281,7433425035.72001
3097957967.8795,4351696963.1159,3685971472.6497,3744059759.63304,4766515673.50845,3874794143.89589,3436118047.89345,3838089972.31596,3900413851.75029,3528334852.12905,3626071729.90956,3517657416.86612,3808202356.28109,3657410147.87276,3834715209.87229,3990192971.76013,3786718597.69894,4899516175.40797,3876243651.55272,3252745967.26464
3250201201.12541,3581104826.51363,3372274349.85742,3930118665.25279,3191737321.63502,2861901465.74665,3308114582.93788,3144183664.24562,2744178088.28885,3050529481.77596,2566052493.49698,3528227200.70895,2659229178.73472,3369426925.63657,3731711211.30533,2720032780.78728,3233362959.83634,3241481900.42969,3765029852.46764,3573998694.06261
5907721939.71142,4400943402.06433,5166474877.87162,5176409085.24294,4983348895.95437,4748109061.64733,5146255988.28028,5112663173.19686,4683657829.69432,5640187007.69624,4993398926.01695,5666394811.64688,5782507198.8296,5104304814.63797,5505059940.39288,4469754505.4986,4890959058.42892,5549750519.58535,5176725967.23482,5191488193.73886
5104550790.13915,6022680898.79757,5483505936.90944,5200054292.61432,4251088337.18534,5786995070.63934,5349647999.66705,4805647500.53462,5599708026.56839,6241113605.20684,5258690919.22536,6176593717.40303,6088399326.69417,5554332250.30337,5876070731.13203,5502968015.54401,4677550301.83584,5434930822.91835,5485411126.58902,5576408184.44037
4237923037.67367,4302372606.33877,5034650005.58207,4066089812.46333,4653569712.37514,3981725995.52326,4086409857.10792,3803852147.92087,4446735240.81374,4530051848.37348,4500929672.35524,4203828896.72762,4691264247.68569,4480630754.68578,3711525135.10812,4755408352.90847,4006949180.22112,4210091507.72318,4230163951.44337,4230883839.1152
20336898225.492,20721906852.7073,19824585541.3344,19722462492.6965,19846944894.4023,20714382817.957,20273050272.6839,20999066487.4011,21121663402.5056,19859568709.2142,21000752339.5255,20797852017.2729,21107490240.9071,19874234156.4645,20120597878.3044,19736933293.0052,20885878294.1529,20210010647.8853,20415410376.4023,20904626814.4284
7282234645.48473,7262363169.48984,8252375362.63173,8417475634.96835,8013680650.55369,7279226505.81322,6706397334.57267,8016467674.74358,7842564671.73316,8489182576.78757,7260137190.5998,8285170680.13268,7586320957.03836,7890988196.38823,7485002901.66032,7409843981.52312,8028679550.11553,6973852247.60145,7409086884.57568,7920979619.15984
7268005230.3449,7192587035.52758,6785561107.69697,7888212415.44659,6581063001.34932,6225966042.19938,7016026617.72886,7314455488.61699,7081021906.12045,6730465148.48143,6598462452.74835,7524489505.74358,6691013412.95537,6625287243.06672,6960549659.57708,6801670238.20172,8033886504.04221,6626292165.52009,6789909970.51209,6518585905.30086
5770386869.77483,5679217294.81585,4658000919.80779,4831121196.30918,5074574908.04006,5661404085.08523,5051392371.37729,5102187761.38688,5156813552.87815,5660369458.31972,5026021269.12299,5251110593.9193,4991548545.71188,5832130533.89812,4971244197.80659,5206187668.5183,4860259428.28431,4680373421.47789,5129981632.3681,4988372822.2065
4359503264.17892,4295619711.56879,3641068094.34074,4240070220.5223,3982045702.16698,3824101299.25751,3613098933.03437,5235697340.57361,4637282176.69563,4854400829.35253,3908916766.59186,3683289893.08795,4552287654.87097,4503070068.04521,4816391008.4099,4681293053.25735,4896688614.65738,3896221525.85925,4714037305.58702,4344071606.71657
2835464304.97893,3107619175.69678,3182645554.67733,3157942601.25937,3456106339.0172,3687687065.74624,3300049862.84311,3147204225.86337,3224940576.81877,3802176744.80703,3436687307.02656,3329850031.2223,3606256394.72864,3823166429.98859,3485057066.64984,3750002072.3612,3423247029.94623,3599941534.62854,3964917352.75426,3259747422.22363
5601073563.63428,4164950787.95465,4968938518.84641,4027038739.91175,4500255913.02164,4593921937.30956,4452790324.83849,5332021787.2485,4560276951.94056,4770324961.75272,4686593378.52304,4228192784.75203,5394096917.40451,4065386116.65579,4460346772.58212,4393776659.54681,5097197678.05051,4555066002.76816,4095973399.87889,4404594707.9767
5708277848.04148,5658400022.6899,6331421750.69798,5395945672.9288,5416511768.88865,5894427588.48952,6388500921.20083,5813862353.82101,5924179444.68888,6114628555.89925,5964208167.33491,6010147518.38894,6786107338.86541,5914323226.40481,6148205289.83916,6692459119.2108,6387076790.13164,6309313028.18902,5835143675.14091,5818722195.91353
5099965515.64826,5092177324.41949,4375045169.45563,5405512834.53448,4569416023.35908,5056261221.5111,4859731484.04289,5253966112.12858,4975606943.0962,5372932082.20401,4940045461.76762,5088976389.87158,5128939967.26949,5031243621.82895,4510510328.57922,4910284246.0495,5814830317.65713,4732414219.8152,5193648903.71525,4859870618.75653
5486421505.20973,5583409067.8413,6078331681.58214,6139587562.80061,5183927442.78079,5153107971.90086,6159305515.19264,5066326122.09944,5595485435.12163,5729314822.6068,4762253067.33137,6133002633.03729,5786619222.98352,5724349361.62614,5579371841.71616,5522899373.91924,5104576996.80451,5676215551.51012,5312853320.46393,5031530357.90435
8465547758.60588,8144172838.89005,9145257463.68625,8819680415.89526,8344148739.57641,8480813229.16607,8885276810.83097,8289901354.64544,7896618533.36594,8659437747.438,8696748215.2248,8409669082.60833,8468723573.43555,9126503709.31108,7983524384.06184,8015838086.53582,8615960881.46713,7877813083.65373,7847291299.33514,8853816002.69028
3318724729.72622,3699749570.60722,4074864943.96179,2766462622.08026,3891914158.59581,3569524158.21689,3951037734.55531,3530763237.65691,3549198589.63521,3468078100.36189,2743024708.7911,3506542102.44607,3879927746.69893,4010558151.46331,3244760506.94145,4211452751.61417,2878596750.52767,3583352308.74133,3637983306.90184,3232642788.77331
3757077922.49496,4118536456.61955,4181813578.72324,3879889922.61188,4499431592.28592,3405301999.63093,4663485042.89299,3799911703.37825,3704910755.43239,3858441261.57115,3816945587.41115,4088745759.75657,4629538611.7494,4121066177.93628,4153485889.60168,3959308565.73898,3781599443.42296,4151719527.52265,3933290585.76085,4533424537.82634
6317698498.42999,5152141295.5259,5554985655.43655,5515654239.6116,4985964948.29181,4923217175.78842,4952929918.31445,5033707894.48623,6257164983.09951,5249281413.20369,6004781511.82073,5899194082.63984,4988155976.41611,5451041064.77839,5629865056.8714,5839601324.62752,6026863151.38061,5249447942.87352,5192587745.70769,5658975107.08072
7312709107.04596,7608680051.7285,7438298445.80618,6981745903.90886,7833986915.53868,6998107512.73911,7552477164.08544,7618388029.00121,6982311097.71413,6638334181.9199,7128320391.90718,6420081295.09185,6963740679.89804,7288592703.94292,6155895061.88558,6969754670.25583,7218301081.15726,7682756752.71173,7045009583.63873,7423601438.50723
13873633903.0929,12521868005.6172,12133334015.1451,12985536944.8296,11821756581.1686,12759055337.7949,12257585081.5124,13036414493.3961,12459086321.0445,12549808642.2644,12562994865.3131,13048136627.0192,13170239131.4028,13544663320.958,12378362945.3066,13030614900.2682,13434802491.1486,11986850773.5935,13066977631.5626,12891747757.5044
10355416086.8851,9860193306.51377,9771735671.4735,10062289564.9096,9823100260.26403,10119480068.3535,9984810361.34783,10503462710.3314,9301884361.08011,9887483829.50833,9214695492.27423,9863887018.41265,9011743231.59024,9710321528.24711,9495649890.18414,10122405624.0442,10084288891.8263,9462134820.92823,10224789836.5489,9991274279.48814
7539920120.13396,8373500661.51776,7240291811.64941,7892201598.70078,7876504254.23005,8045359000.77615,7367100175.28457,7800241265.8513,7160997413.04884,7951144510.3404,7879498354.26101,8479659332.07019,7454767273.43733,8052280685.61127,7376729265.01666,7981405941.0902,7367048094.14486,6592163999.87193,8004253888.82041,8306910438.47915
3709432684.53068,4092431650.31942,3727416527.42523,3612618570.41939,3121861682.00781,4056198333.34479,3540440470.85909,4255446837.26963,2959600020.88464,3556310801.16561,3576305248.79324,3833729296.11064,4652924062.44207,4316053340.81322,2894001687.82054,4074652362.74747,3745984032.24876,3048893835.27485,2731450418.34651,3716772473.21877
6455640916.01641,7085286265.86053,7506296932.32102,6917516041.94098,7280321958.47096,6985111886.77257,7504231949.27289,6810800989.72086,7821515334.41921,6937227172.13705,6649038608.64647,6639149553.39005,7301371751.01702,7462004782.95597,6605636286.72878,6967578115.53671,7538735103.33763,7649324115.9299,7369203440.34721,6438875536.91001
12585096789.2976,12852619853.8941,12768162885.0534,12860820436.4246,12324204346.1514,13294450421.1324,11901295578.0251,12972370147.8149,13428893815.6245,12888033295.3898,12448085774.5006,12760524684.2829,11802512623.546,12912647083.7099,13150335361.3996,12150113072.7104,13056276510.8254,12763380288.0125,12936199853.7367,12657564365.9917
8931718711.77905,8788951598.31404,8485360383.70949,8690053701.50348,9058905145.38286,7917756878.27441,8556976147.89929,8715223372.97255,8516725118.39083,8398100701.73508,7958000682.61168,8538779432.24716,7587905195.58971,8864228363.71493,8854998716.25403,8152023756.69773,9207783005.74498,8725192854.67561,8911092280.03621,8338398193.92025
3921821745.12807,3893567941.32769,3326515583.9027,3013784368.06315,3518881012.74233,3763104572.97948,3811339652.75751,3579636056.76194,3715465825.43735,3976812726.27576,3916524033.76728,3720635160.03411,3759497991.36652,3437697350.43741,3485262248.16708,4200734359.85479,3725778959.31914,4547311416.16541,4296795104.3044,3452375275.36587
3549325837.11894,3332499399.11783,3808505449.55752,4448060059.43633,3703723310.66446,3638825659.47028,4131845794.29809,4023866889.86467,3747403626.97434,4216059618.65006,3200912696.54481,3575908855.80685,3220413453.17331,4006459662.54056,3748939801.21346,4191027404.25578,4359715303.82413,3705298188.8271,4281534910.42888,4192893105.13919
4175537535.94882,5395427758.65259,4170133842.04279,4236558616.36357,4689516999.5071,4073873303.394,4653946263.73476,4665219530.26143,4405517005.10328,5116176472.93466,4788596932.08743,4583092052.07145,3667815582.1108,3913690652.62738,4084627737.43589,4016193064.04143,4391670207.55546,4335631505.12872,4435072078.56849,3958626805.87699
5688422430.55605,5455169100.90071,5752016731.65774,4997516547.26569,5142647601.30635,4951223551.12877,4683442539.32514,5157327801.47588,4733931238.69221,5297573536.43209,5380025959.93264,5128297187.08026,5207877207.12325,5342815558.17916,5051100329.25928,4734621790.36148,5380902599.09262,5641501623.8862,4838113157.55098,4671004506.33225
3188861013.25528,2648650075.04672,3080600479.352,3208621734.0589,3184174631.10717,2879325438.62021,3992688810.96871,3082579067.47687,2645672812.4156,3704895356.02753,3170109451.89693,3181230938.84898,3002904778.85318,3348514048.4233,3296990986.83959,3611432987.47452,3089668633.36187,3467829502.34826,2969871401.8786,3092096146.98085
6793204931.32184,6995404363.61364,6715608925.62823,6781701168.47015,7072744377.01078,5994262200.21955,6742413905.33474,6780013878.62017,7493424460.3789,7055114322.52208,7200689049.54149,7148766326.09998,6216256825.75449,6388394651.19192,6114469128.44393,6445524435.27952,6719524775.43016,6167530301.48557,6429506852.40074,6500735928.9521
4914593175.241,5581555561.00191,5633727811.32957,5086351664.26811,5104895343.4621,4801718846.71583,5563228588.43559,5936264761.78733,4501893515.66529,4698258930.86374,4953448412.84912,5735801490.47491,5275219311.35629,4788279174.60911,5327150682.95378,5092636037.2085,5314010185.52267,5750564097.1955,5024452184.78889,6332706519.0466
12423575950.247,11570043677.9634,10381455226.8716,11430427421.8316,11049206945.5532,11129310062.8195,11387966586.8293,11210558960.0573,11891199691.3225,11253705166.9662,11565770593.2238,10980636889.4591,10915056070.7908,11982586375.2956,11315361346.4078,11536317490.6679,11552897839.8101,11386082105.8463,10946827246.593,11528566114.0924
10207591445.5195,9582125454.17557,9933822410.33613,8437649995.89279,8849394461.98007,8526762635.37466,9231764120.48417,9947819914.40917,9116230155.00367,9442213564.01641,10179744500.8572,9122313127.96925,8553511201.52949,9073981035.26127,9085887073.87984,9530220608.2996,9100739555.6841,9466339681.55026,9394657494.12905,9552784393.11713
4099184209.6465,4163443710.21983,3428536381.72287,4150597762.15094,3850114572.80672,3913365868.36707,4249385130.41535,3361757871.05032,4291187139.29464,3826395107.58016,4006595573.1916,4106454472.21017,4482978257.65133,3419633550.74895,3922329950.02034,3319784320.38248,3843402031.3621,4809868914.2173,3324293334.17667,3151814859.93893
6407766415.76039,4858603917.03596,5359468528.2073,6593102294.20652,6382572717.419,6101631676.35719,5466982995.84301,6359224047.47931,5112907810.71966,5784626151.20724,5763752152.47309,6235261911.56903,6243098884.18443,5935674263.26759,5580397013.02546,5361397587.44694,6366481124.64121,5143415655.4756,6411441117.66706,5696616763.02
6167786537.26087,6167116001.71535,6145266751.4849,6548644786.64305,7130295748.08162,6904607289.2855,6366285379.90314,7269063188.77528,6086393046.68999,6163623107.76336,6735561253.55943,5874960105.88915,6945842081.15248,6980078581.45524,6138580472.5645,5924287671.75398,7063430934.0367,6470308421.09925,6640943907.48084,6000511648.592
5696164127.43769,6993889401.46156,6504372284.59604,6550375124.23485,5330607770.98785,5331171442.60081,6277829836.69085,5931558229.62675,5680806831.37614,6377958499.05638,5467607285.76866,6027778206.93429,6221615080.54193,5680103737.08908,6410573687.9002,6022613671.84116,5683550751.83128,6290785422.16539,6014611003.90021,6091313757.46572
7029098383.33567,5609644018.87652,6591644160.27378,6578939258.48704,5791781484.91661,5374339579.95469,6402981174.63436,6507257549.95779,6594112534.73329,6745244500.95658,5794955072.23325,6339485588.4222,6561960125.15821,6157061088.69539,5722608601.7771,6243382112.23755,7717944114.29781,5592056380.62103,6721844870.28091,5960013472.37798
10348406656.2785,9586167032.31343,8586901599.37489,9772287348.63984,9565349748.22671,9950988059.45069,10216412761.9884,9591510963.34492,10171902213.1232,9314950281.75597,8972508450.45074,9905527260.24713,8957505002.58754,10149686952.3945,10245439227.5063,9326141345.26377,9902801730.13807,9246402210.20198,9672751033.91068,10429959365.1205
5995280367.63155,6520628029.26398,6364674156.2576,6748578320.85728,6379463851.47344,6468093502.49399,6483823967.88685,6022050393.2872,6324449287.72824,6274097461.39672,7294102073.08405,6313237639.62258,7075195971.9779,6537917052.23035,6763105851.10763,6457812192.98426,6549982488.31083,6264856314.72034,6121942826.69428,6075940978.89023
4132458905.69855,4613755454.47724,4342287408.46621,5997969222.19707,5231602071.28525,5269678935.69925,5056702467.15616,4642088898.24798,4393619024.01228,5245609868.94854,3839166790.32693,4893344799.27517,4623502471.99289,5412547374.84601,4524975549.82017,4429347704.82051,5387797660.97942,5107808514.84064,4791075184.40437,4880302984.13506
3806817886.05337,4086793357.50415,3933216785.16221,3759916421.89171,4292281746.40712,3885124881.75277,3770331725.27526,4185795876.09923,4590465796.62866,3459053803.02095,4465796220.52167,3275502339.72969,4623181690.19135,4537784353.70798,4721584219.20516,3963557371.63953,4038289067.48729,4334211500.46944,4597430301.55217,4279588248.19095
5392351108.37798,5498584915.22672,5747184616.11749,5485242437.85087,5211505976.08175,5638192524.78185,4879889427.90014,5250224126.59105,5622677897.99742,5067997548.55447,6171338908.31623,5489708516.77096,4797228322.60345,6334748182.54703,4743219815.90195,5217581443.44431,4808990111.66172,5638925518.46218,5243372386.57897,5618787704.02891
4304885886.1025,3422705251.12074,3616248839.2401,4103582264.86071,4096877474.25105,4530750804.15664,4569421640.0922,4076454048.95,4442629340.99142,4204269728.38404,4227273645.27763,4533957945.8955,4306555875.19193,4647577623.83282,3727406439.37642,4015457309.1596,4862988877.98486,4074608448.78587,3935037400.09073,4477368388.52396
6152682732.97533,6399775113.26763,6283902115.96557,5284753382.69445,6327114970.09682,5281770313.32359,5930634976.48214,5937599179.66018,6090538470.51079,6083489209.44582,6031297911.98654,6397461635.98089,5965703805.59112,5634323183.49911,5929217347.33982,6222056735.1283,5533150311.68148,5856084699.70215,6256778600.70903,6614870484.04003
12132873552.0531,12638892811.0173,11925028767.4253,13061816745.3673,12028774589.4369,11595950643.8349,12724052587.8797,12932969558.2455,12020646953.7312,12598718156.651,12515071932.6884,11838195896.0655,12360267640.6576,12207362622.1382,12628461739.7274,12425569333.4074,11532694089.5443,12484005104.2576,12553002457.0629,11394070249.3553
9174625748.88313,9097361003.54535,8831284616.39849,8773721304.47655,9785128065.0676,9778169904.14913,9181998374.74257,10284937574.9653,9235159341.53188,9107824805.29439,9696654569.93608,9404243635.25626,9488854187.99312,9771818191.75721,9305538872.27482,9018274231.1218,9105021236.35739,9619089443.57749,9109715631.35586,9609709660.51913
3285948434.38464,3157143616.73878,2743014135.94083,2930039961.54811,3010014770.49372,2570596712.23935,2711971178.85594,3139970266.18631,2948320725.0079,2717000388.30739,2468153810.98969,2261039840.33622,3049628646.83638,2819438176.14281,3181891710.90623,2548204046.73896,2754987117.81885,3042114285.06117,2429251743.02263,2654147239.44454
2643885834.46071,3227758910.08079,3249536190.58114,2855368551.47327,3614137278.25377,2525859015.73798,3392504084.89525,2947683024.50505,3607935325.53088,2258286114.10929,2583196380.68892,3281210750.42105,2460197326.6083,2922663853.32116,2881836499.19604,2562129433.2086,2866049536.29198,2897149732.83825,3526640346.9987,3612634271.41867
7503523410.01794,7626611168.7639,8679441208.63781,7663185854.70034,8195522375.34747,8140361029.2401,7409181630.79482,7346629171.63868,8564181250.95513,7624648232.65217,7778420313.05395,7576322730.29834,7014014128.06155,7814953903.08683,8498239463.34027,7587073344.99829,7312007062.71163,7513594287.16698,7200794090.39631,8087300187.37331
4224264925.57513,4458209098.24303,4560622374.42533,5028642790.25081,4584846076.82962,4661688113.49596,3763694957.52376,4436542326.67292,4507514825.72019,4165865114.37329,5301775460.35921,4595106338.2501,4256178178.22962,4406156726.89816,4144164913.92829,4436057930.80663,4273932318.85574,3739545147.06445,3756400655.27319,4231260406.05058
9201074095.16721,9376240004.04869,9146504656.65981,9393710401.73555,9407143892.06708,9103229156.842,9008477440.94053,8292256899.86252,9134387536.8975,8826586565.83643,8987239418.93935,9056943315.48223,9147641554.13215,9261454372.22807,8394870296.30278,9220902883.61938,9762895330.23583,8984620133.72585,8889830014.18147,9497479468.2121
10400214277.2201,10584982679.8388,11299778215.0242,11142770600.7342,11277272894.0894,10552682314.0005,10376158226.5292,11573541693.5865,10827927523.3885,11016664572.6057,10409024453.2334,11690542141.5448,11146109764.3779,10993559231.7502,11825971884.4905,11590616500.6914,11378347101.3281,11806770554.0478,10847084220.8416,11595923415.8778
8740211136.58682,7772808968.89408,8331956593.76651,8548879477.80717,8167227608.13416,8544124948.24735,7793080170.22252,7452398590.52961,8678018821.50039,7668978967.02825,8662532306.43393,7700018791.92251,7891765510.07757,8194627752.36594,8452354841.33865,8059987149.44263,8265628359.16867,7248156020.92863,8740784167.39235,8146965077.49514
10680069073.145,10635552863.5843,10777524504.3175,9903318246.10614,10375710109.8983,10667235931.372,9957647788.06701,10504575808.3925,10755968713.998,10856500740.0108,10210721983.4726,10137944763.0869,10345834557.2597,10188875040.1305,10641410793.6071,9936427463.62085,9588921772.68674,9949482512.06716,9908960980.95071,9992513802.08529
3857355902.24884,3734101550.35353,4201123001.92833,3988114589.38577,3422546323.11082,3446032449.83197,3480734993.43437,4100834504.86863,4290201227.41186,4047321746.63231,4562748369.29202,3882274000.93169,4443520925.56214,3688257041.25972,4019127003.40001,4342337686.90742,3997433425.76882,4104100458.82089,4690231085.87471,4520403383.34352
8254260947.10249,7344143746.95232,7502109874.42263,8162361533.00172,7917530420.46715,7520784825.25632,7539517913.17472,7484446610.55587,7791340924.60459,7621824266.78094,7798428643.58545,8505917413.42902,7636994359.18392,7956147504.46301,8497853380.61468,7112522594.20021,8377721383.53255,7491709664.99665,8198602650.40222,7846979485.65777
9383313525.48814,8403935282.4031,8686861147.80428,8797655851.41464,8282744489.62737,9124355354.77098,9305708412.53175,8584274178.25897,8249343714.27227,8666598593.78728,9083645695.63866,8904468555.58487,8724113798.79304,8168008564.09739,8805236690.42206,8238806837.31006,8614028133.25985,9147567975.3004,8606019953.88365,9311915370.94545
7909538148.4772,7176651690.37955,8251051961.00039,8644410372.5843,6553138601.93434,8121229829.66221,7468493113.47693,7742931594.75487,7003118007.74598,7991987379.88695,7888965942.41149,8582360364.93847,7828464255.99125,7999690286.55849,7998603052.7432,7999886423.69148,8129496286.09249,8060837577.03083,8380157407.26289,7677033095.68861
8538053624.55189,7609226513.64233,7673671795.53484,7233830418.04989,7833850190.34449,6900212975.64572,7634928045.87873,8451086900.67681,7614107578.98149,7585715773.28358,7695364352.73033,8546235223.48093,7995694075.78701,7945231612.40982,7817228000.76394,7787204507.68821,8594910388.13903,8795299448.17244,7541994287.32193,8254772119.39818
4331407540.91766,3567287959.39649,3966240716.55633,3006658493.38523,3301055134.40998,2960333162.80116,3871802093.071,4079212377.09589,3017435479.00467,3376885577.77917,3683895480.08206,3996271278.12613,4442271573.56491,3921202240.41231,4045833012.62816,3721190525.90109,4004122852.73611,3879685330.15858,3775595363.57401,3670591505.98191
8796369595.83726,9805269647.18008,10061259249.044,10292527248.7061,10927491539.9547,10977276218.8535,10401608688.4303,10087162776.2151,10249375978.0478,10177014066.3345,10367796339.8174,9901255636.13063,10040154846.4419,10405526832.5297,10389412698.0832,10600705788.7145,10232728406.9534,9842102571.794,10124007880.7591,10028212745.4142
3535380236.73447,4181327616.05564,4443693886.92026,3936258566.36724,4296074540.60242,4057357842.16549,4631763864.54828,4647997597.2232,4196073078.03194,3947438170.31717,4010590988.5689,3951767670.61863,3722792443.0478,4533017189.94806,4586435943.88045,3978410654.73545,3897335990.23262,3952442722.47034,4321840361.27084,4367193055.98026
5706612193.05829,5716370079.31178,5204416433.77811,5725386303.0557,5934628081.44195,6328153854.32326,6217092184.37289,5434907452.22931,6684803414.26792,6364245813.7899,5502857368.37297,6472726843.54931,5741322459.88785,5205965963.37891,5834246383.99928,5887114559.98919,5915055630.65739,5151539421.20387,5516794606.61189,6198564921.30861
2599583774.28848,3092364815.17794,3943294577.03953,3649504840.96012,3846384653.23698,4138053458.47979,2691674856.28278,4005176185.85449,3972080652.66438,3574409998.78211,3091471974.91669,3150184606.73124,3249829110.20363,4003226181.63503,4007571506.23015,3627334133.73946,3542180219.65201,3675160151.09884,3698139890.78402,3243612884.12692
6347106591.40128,5702515119.31689,5877753152.61773,5761998195.11992,5744830125.93431,6307747168.74498,6087815164.12114,5885277310.4869,5660572072.64956,5394734143.26217,5792557552.13763,5866702229.96227,5142562685.94032,6047454405.80725,6297593131.05375,5797291050.86117,5754010491.32841,4877661054.29858,6128313040.95543,6362214582.85209
6468548195.72984,6763577082.06402,6135031078.39295,6003568161.92159,5333773920.59512,5428578999.43194,6044591979.84027,6537654419.07164,5810532815.60676,5971414229.5892,5502121096.28189,6393461452.63938,6005854625.1685,6301211659.67873,5996476610.75733,6162417484.43731,6001088724.62124,5738433192.93372,6724432114.87562,6624268313.3723
