replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20
6737633913.13413,6652560397.45518,7519521119.58954,7923305984.6601,8083895769.68329,7762816821.50831,7224015533.19748,8447850031.21602,7230710841.21395,7632056938.96474,7721759746.28664,7207567108.13834,7736385656.1742,7536165879.51573,6611171823.87958,6953510109.26277,6890413673.16823,7536161876.26538,6236165082.87539,7180309020.97142
2929216542.39753,4121895200.86215,3780636996.8952,3516347834.70934,3191503921.90034,3202846736.71069,3588729155.93635,3056499477.57146,3607190493.48744,3868909469.42803,3132382089.86693,2584150665.93163,2244545083.98024,3167566328.86847,3505101671.72046,3366825371.32484,2496305115.1211,3187438444.21517,3862107824.11966,2670631169.09794
7284321996.0822,6521996303.72118,7178007834.30443,7048516513.05177,7199498201.46601,6473761058.2963,6812456247.67805,5902734168.7093,6427826637.66039,6687362743.68433,6520625498.56417,6353397839.77164,7059847098.97258,7181692730.02219,6883003963.293,6859475183.43141,7068553645.61836,6590835044.62193,7551304627.47491,7612255374.66132
12626410166.0348,13431166955.8519,12387901512.86,13754466696.8337,12355992870.0531,12978766463.6788,12989450506.916,13057645737.6627,12692809488.7885,14102481012.5903,12977965527.2754,13637355222.1061,12904339215.175,13045530978.4113,13307797331.6747,12269466937.1763,12307224713.9832,12827926565.8813,12727545745.3915,12171485867.9013
9031458509.4867,7972891924.03304,8160252337.01873,9716353732.64724,9207397264.83751,9322926730.92366,8153113843.39912,8513600935.54375,8074074197.11104,8643553380.67184,8354066424.30499,8518664706.16579,7969066815.08887,8235325406.77955,9149857266.64717,8710551920.20229,8880307579.64894,8534987600.39296,8901781663.11495,9014568696.45695
3585397783.33179,4518138368.50639,3996897798.65868,4051638560.32223,4254235373.5168,3685675610.27277,4583405736.18017,4480094040.22633,4879421496.11331,4227677317.38173,3754382598.68075,3620714991.70411,4084832891.42457,4043360155.90858,3564826566.02365,4202211718.45603,3715842519.91164,4868895710.00406,3797773663.58018,3997071411.13181
3760040561.98877,3041621009.65979,3351685484.17128,3261989266.18638,2930590408.26627,4251940389.52687,3885883951.43109,3654631085.22614,3339447559.46669,3623512706.0967,3555274621.39378,4234516461.9984,3782483276.96358,3771208264.55674,3209827954.12114,3421351221.70674,3836748777.07299,3105214921.67198,4406858070.56392,3136661138.84713
3788096878.3052,4268074168.31613,4345860544.39604,3434547082.93018,3954311310.80383,3990557514.17303,4721142461.13429,3319370284.37,4276948016.62267,4176732234.33727,3415981721.51523,3488879842.62968,3256591114.19128,3458505028.49024,4085842903.16417,4399599406.49183,3908558498.55826,3975614829.7911,4607865329.96064,3272731508.08372
4592987694.63369,4571008036.26616,5492234498.51974,4973444814.19718,5380618304.02849,5041943211.01464,5846649884.08201,5160131053.30376,5462317556.70992,3999526863.82683,5530191438.72095,5625784945.01516,5484253009.04607,5955807301.4336,4981129700.88494,5306060439.57221,5024513917.30324,4730904502.46294,5460188223.30545,5056763225.71387
3074089066.38511,2755208680.92143,2895347740.6114,2469621242.1602,3243797795.26594,3087198006.14269,2867076117.16518,3271827165.43754,3152758434.47122,2741684699.72208,2791929109.41932,3519990847.53425,3224420106.74273,2708121847.83309,2724521260.29607,3122644504.33957,2910751831.21572,3142326974.72498,2752129803.1401,3529596985.76451
6413140557.52738,6028864904.24713,6028035938.30066,6196564286.21063,6330231470.48467,6511492506.89476,6984479815.64643,6502527952.27578,6030945228.14701,6183646236.08597,6378233780.88429,5734060993.38447,7164577275.4904,6853388199.54202,6565085753.30651,6205911668.54315,6419570473.35966,6041725052.96946,5779043484.61889,6545638004.21006
4909128694.94232,4671637634.20003,5358962378.57648,4412687091.11485,4836696511.29648,5800615951.51665,5345450150.48511,4927230205.15264,5640775122.83525,5862103805.38325,4964402554.5724,4504040618.3916,5043164140.71163,4719595867.1923,4990241672.49969,5212005726.59962,4465038831.80725,5072008194.71643,4909746968.36757,5364212569.73033
10806220604.2073,11199131094.6007,11641399388.6807,11451781357.5125,11390072072.5216,10903087261.0028,11205422321.6147,11954045733.4612,11662691051.6351,11003699397.875,11879478743.4034,11667394375.5172,12108578249.89,11999162190.2994,12517001031.3228,11330379414.8363,12326199724.7777,11380178561.8231,11405795832.6017,12352144356.1263
9225571935.76595,9282765735.75332,9316398173.29608,9242801222.49183,10640695050.8864,9781166214.07352,9718930546.02047,10452492557.0662,9484494110.01226,8612702141.75177,9534510538.50535,8633411528.36343,9650264976.07464,8305601029.63141,8956403525.10352,8861710856.82398,9092019265.13688,8978166059.80599,9736295222.87637,10321047110.1423
4283678372.16728,3568313497.59029,4537464137.90037,4003877100.01935,3807006664.35997,4385152141.53573,4139382216.14055,4498144727.3894,3981907350.40737,3392017311.59429,4139877264.33622,4008211673.2282,3667968906.87431,3408621396.36545,3283097392.68451,4513195939.96569,3214049338.4414,3858170306.8858,3385468718.8761,4201887904.99234
5934267566.55094,4732505301.22142,5953476614.15741,5012404961.59522,5156608206.81246,5604014830.98038,5200391494.27715,5492563688.68157,5101769317.20125,6430706784.87238,5426145688.34274,5429824256.93665,5285007604.49366,5267390143.98425,4707726159.03723,5190472998.29632,5175844945.70901,4776539884.48311,5277387340.84408,5562878039.78747
6132171742.90219,6732215100.24924,5552565877.55029,6445891040.50317,6432107275.39793,6567331008.90309,6406843491.16934,5921751165.53111,6691232680.90336,6202848439.46722,6334073662.01901,6339690238.4808,7059250228.86489,6911554345.61887,6277874200.27335,6487533295.41195,6115804704.05459,6747729013.87945,5297673528.13964,5781932820.82878
5554114138.43308,5080829130.21976,5424270282.34706,5454286383.97725,5684308611.93156,6059632005.33678,5812379494.03338,5304359995.19861,5683062859.58059,5724831760.72165,5956417245.24911,6308652879.30641,6069155554.73054,6482695060.39372,5732703037.88771,5366428682.82703,5826799419.43326,5783070764.60684,5092655880.73808,5623901472.01195
4747158227.02378,5049129461.69995,5169996528.58375,5699278861.38233,4587268170.09575,5763328422.18465,5755898682.8778,5743295036.38228,5446431562.73708,5754027566.00609,5578765324.73585,5345057181.06726,5821896045.66,5497675486.39961,6069192148.70094,5448694462.08041,5855481685.81628,5301275572.57578,5273951273.09153,5312530761.70771
9579734367.57116,9811220152.83022,9796723773.65722,8646494542.28889,9560919745.17073,8900625025.78146,9224266344.87337,8761263424.95467,9523536244.30212,9268069752.38482,9787782886.60286,9026354830.62144,9594854109.12525,9600729415.41774,9410381179.72837,9337084639.36822,9579871302.72422,8875931226.82428,9110398793.69831,9458809200.96527
5657524320.84461,6742973607.30155,6660463892.40145,6696767761.75805,6267719182.30738,6385414473.68978,6376941461.43295,6801724307.85789,5540740987.66762,6385438836.39866,6036797368.48296,5700622371.99154,6668074131.97498,6470981212.43783,7239528149.59566,6553455904.03515,6904237967.43176,6384715668.46918,6528652858.25837,6045244365.99133
4270518482.3535,4954655169.08088,4215422699.49584,4186093001.72322,4583289997.56073,4328558098.63135,4973064947.26894,4555745354.85481,4504055203.05411,4077883441.24858,3724852459.84391,4166667280.62519,5131247886.46669,4323480373.02304,3984025445.73499,3930051399.94408,4708497529.59875,4085246964.05993,4823495429.57687,3935183153.6371
4179802608.27072,3237842957.50218,3902995927.88195,3416037066.83858,3776692951.71717,3358572314.49361,3729918435.23855,3967668185.33953,3026417588.79835,3340245164.48691,3501463935.42338,3307065484.69164,2620966790.30338,3539580571.59354,3477313397.33069,3796360758.77671,3019539287.2799,3609680990.92321,3699638210.66605,3985372823.42175
4828664070.78633,5891910387.40296,5440642352.12953,5333111572.50418,5034551442.16181,5582341001.44137,5252410328.12006,5688962228.72966,4669702490.48602,5482114965.10478,6564666573.97429,5938679715.37597,4240276702.58335,4603792297.81155,5028317342.79903,5250824424.76359,5082190963.58088,4759237881.42745,5243194575.98089,5292362137.05344
3806700951.7317,4045305238.75475,4123476678.51313,4276779408.36125,3165726309.51185,5054162037.2928,3381265891.00596,3871852948.39692,3473866991.79476,3672917211.24538,3577464923.41167,4052701171.887,4194822659.89594,3821074835.703,3998074317.66895,4722972298.01944,5229046379.0016,4154218103.08815,3996137689.6847,4531435774.11139
5045979237.5598,5519695244.92227,5146470584.04737,4872604525.79603,4985020165.49863,5953731753.15808,5936631736.812,5396962918.33039,5258569625.78841,4475525169.7497,5423263835.12724,5437027289.21171,5584523749.51109,5806044592.89791,5134191785.81705,5520284515.06282,5489272805.85262,5341294767.43684,5242968280.47787,5628972100.04408
11495493943.7699,12298778551.8525,12349245449.8971,12830051838.964,12221429069.6347,12559293311.8718,11476695472.1083,12975032227.2052,11550091088.9488,11331778182.9279,12433613256.668,12268300658.765,12795508524.6954,13162005146.7141,12486035218.7218,12317472451.4526,12218734799.0802,12481443578.0722,12264364243.3094,11846957020.1386
8677558640.38935,9149249523.47503,9630236649.68439,8578271193.71429,8936864509.2881,9709924689.15307,9397611419.34623,8568449330.94263,9772279857.52666,10373828340.5991,9475434237.38955,9785110902.53632,9349136088.32147,9148707295.03357,9590913791.18701,8736986390.20743,8554695151.21794,9257011088.4258,8452120963.16933,8863885462.69203
2727894200.92626,3646873347.89843,1781714885.09795,1870184177.21469,2629294759.14521,2235264427.14138,3323053419.37257,2765139682.45681,2938422542.96916,2265310170.1767,2431778366.76719,2012145041.39476,2323884939.36109,2950864610.38146,2991513721.83844,3383072270.30181,2644232051.71776,3184404232.42942,2220698640.34021,1562667308.39987
2586688324.72087,2768186766.67927,2536149897.99818,2437186564.66759,3633692862.37302,3452852642.15033,3011210584.98145,2746701440.46093,2839059682.39816,2837202296.28718,3319077121.56944,3042086953.93244,2933823591.68818,2273756956.71459,3297589823.86522,2539228751.0941,3537562129.66048,2926836140.79704,3873920130.21683,2811937787.4708
8224071456.81126,6969939669.0623,7254277501.28547,7436370841.02862,7591368597.05947,7215277818.83587,7846250717.12454,7457353858.63818,7634110225.31823,7789690478.76533,7897558062.73912,7262565429.17498,7380541389.8664,7297551729.50112,7708181438.44727,7564883394.51801,7435331477.34597,7385741603.83813,7764933904.73139,6856586151.2126
4398772726.90633,3307698205.64845,3938061641.39429,3941944865.00714,3430118414.02884,3999007321.53163,3770889513.82045,3838460920.63297,4245690380.14995,3693066966.86221,4283084993.41946,4055494519.20422,4062401592.9739,4690285322.00654,3727422498.42717,4013944341.15007,4002090310.88005,4420360071.71218,4053887504.16149,3929173846.83394
9242753122.74081,9252383555.20048,8963952790.16,8683435892.00089,8683251930.24322,7890685109.34591,7837695755.52385,10373835113.9966,8954065115.89262,8397803574.55117,7902107538.08125,8212553279.25683,7685442554.81758,8997742286.60708,8810235199.71384,8712028020.07427,8668871655.65063,8356226334.33421,9728412363.6076,8199133420.62022
11673934180.9681,10831831514.6866,11242838831.9565,11123279020.7229,11595157215.9398,11308818693.1244,11039840429.7938,10986017438.5562,10811793630.7896,10969767430.2299,11566342178.1109,10820228465.5446,11397497597.8091,10715827049.9838,10618535464.872,12096347499.108,11485667425.575,11601511243.8494,11079720577.678,11264514716.2304
7966131889.49825,7653556656.05842,9172707530.43806,8556086136.56346,8377152585.30769,7920944506.46803,8269829102.06744,8396328585.15326,8600221192.64692,8131955236.6884,8348645629.60443,8875318615.77929,8344027814.23374,8371579454.21227,7651638396.67021,9217475352.00841,7753349011.85058,8053667910.53404,8072197622.90869,7820245297.45579
9554907244.17019,9434541320.6123,9869383777.10049,10092658937.1795,9871814616.05804,9183810543.29984,9366779652.58441,9791260625.32013,9745979782.92392,9324995611.69767,10335859230.4537,9731896755.06562,8719568525.04325,9974688750.37335,9909927849.25956,9784424886.3569,9651844344.48492,9440217253.21188,9207039376.96077,9713519086.61696
3588433010.05581,3978126883.10099,4181548726.60384,4044967336.22699,4048027282.1145,3491191742.52708,4440159267.65648,4170879900.91563,4088693312.08988,3821810004.61674,4408001785.37667,4041643710.55202,4142976269.44703,3289502015.88539,3379706727.31711,3611836223.26976,3691866365.75071,4385779991.7591,3733381319.83254,3849862088.61132
7302143522.88282,8066987381.75974,7447755732.33265,7947088515.02982,7920777760.68666,8124816534.58645,7862315123.43347,7552823909.46696,7925240601.65602,7895081772.28013,7328167949.28454,8724212359.62613,6833693526.38623,7498784764.04765,7699868632.36283,8163828130.74933,7543395275.34614,7493879120.68395,8230324756.70988,7792458718.8157
8651601365.90009,8851615869.67944,8825620770.78764,8155448093.2727,8291638170.82325,8491764309.07301,8116168050.50613,8724309088.71151,7925248739.15765,8135620089.25904,8483794554.58517,8414959556.66854,8353816088.06132,8790679070.77492,8923332818.23539,7897213273.34343,8988396169.59753,8237802607.63569,8065550149.83886,8180984607.73325
7637232312.47557,7603668551.27306,7780999933.10452,7047905217.6433,8011431725.70917,8043681584.89384,8047034782.94531,7720140696.21694,7432789152.14369,7872246581.74489,8229728059.59892,7961547659.79378,7654201464.56337,7907693178.24931,7076499448.93222,7657184709.39257,8035864978.78476,7004791219.90355,7503629047.32414,7826528704.74279
7749902967.54753,7404222496.75243,7271245812.05945,7959549489.69343,7159824925.757,7578111145.76621,8013483666.71288,7506062549.07364,7558856598.38134,7851696451.67886,7767608254.88235,8369597984.10003,7524099356.00494,8106961504.59331,8039801642.22689,7905171922.70884,7341553677.60316,7662615245.00449,8037922525.23064,7344099095.3714
3124196789.01291,3689792378.60296,3871549317.4291,3493978611.88462,3831332101.34885,3373536293.23632,2892266847.07624,4918253643.6349,3670383048.15959,3509163168.05994,3548704868.83787,3709719021.63107,3720413536.12409,4411778893.24389,4653536122.21815,3743191666.88214,3053839951.01662,3954548620.24101,3166634844.31055,2877045230.01155
9631616902.11724,10395654362.9913,10285023823.0064,10395421119.2682,10155005022.0313,10002319708.2964,10503126281.8058,10428396653.3397,11027734815.8588,10361684808.7219,10433102039.4943,10863881028.2315,10180469283.8605,10055538326.1823,10806304198.403,10802027050.1384,10925396594.1163,10058786050.2862,10581674959.8266,10167875188.0037
4197493427.4938,3765188423.30639,3872685577.43575,4152701205.48043,3716285428.38527,4192518472.85546,4645618506.16059,4240539931.19572,3805317860.53528,3939386742.343,4355110017.2867,4071319240.36298,4507906434.50524,4600591076.29365,4295102774.52236,4388292782.27901,4312478651.52531,3601405220.37652,3928814929.70446,4103108338.47796
5590776438.58008,6017740817.17528,5308774869.53274,6075776924.89907,6488946319.47638,6865148153.66241,6409409027.5135,5555747748.98445,6598086352.9525,6348355836.09242,5614635005.63836,5992541799.69807,6219150410.56713,5711195424.35734,5858023210.07211,5907096831.07048,6153718083.40701,6426997419.91531,6878064823.9433,5989270389.9767
3395205419.84689,3124650364.43173,3156839816.78089,4019062372.48799,3477629465.55651,3983465289.22512,3004280292.51542,3486354301.2774,3891029289.11973,2771273181.8508,4147266830.75457,3637997216.09082,2906731645.88704,3813400429.61007,3850590217.04063,3682277669.12854,3761248330.25175,3907056409.99092,3922779829.10686,3469202346.4892
5678772284.98881,5763998168.29435,6050399299.38891,5413442523.76028,5457484018.98659,4863224472.26663,5407010355.94886,5283525238.99384,6045548698.43221,5400149886.83771,4573227712.12364,5129975673.26758,5676311035.73062,5702259457.46332,4890157296.36308,5821742315.88989,5426573942.37729,5974437428.64921,5528949310.24562,5747634678.47752
5887923098.53619,5606154862.84545,5834835831.10707,6112970886.1419,5982279144.34345,6625600675.55096,6106998315.8593,6199347668.29947,5843505395.8023,5472861956.00978,5716355438.68369,5884536264.88724,6646531839.32392,6517482092.38741,5575189904.77378,6056979788.93934,5817140810.26517,5751838626.70762,5998906788.63675,5998128156.51884
