replica1,replica2,replica3,replica4,replica5,replica6,replica7,replica8,replica9,replica10,replica11,replica12,replica13,replica14,replica15,replica16,replica17,replica18,replica19,replica20
5712593441.31542,6217350897.97795,6646767899.11089,6693603840.95221,6490967431.90024,7046750118.04856,6537878790.70101,6892780586.78416,6474249845.72692,6567041779.61913,5869168729.55267,5286024013.69361,5711952981.34774,5651050610.22017,6065020797.59354,6159739689.41015,6443101256.91879,5890657891.64613,5836305637.59481,6805333500.73658
3938536351.45166,4441647329.30124,3400155120.51037,4031750791.49463,3426989917.62803,3704130560.07656,3810175887.40508,3958512784.68964,4333217272.91651,3796705445.67876,4050663676.23431,3663220013.95108,4170499274.1071,3561025785.1622,3999299011.79283,3297346208.38406,4479888085.19525,3431868223.25417,3542081507.69239,3947708943.90712
5904021349.50737,5485312613.7967,6142767108.27399,6261949564.35974,5791814844.33796,5541487263.65856,5650666924.53916,6438038654.46818,5433395982.20904,6151426258.82335,5836950491.34341,6230927521.18891,5839980827.66833,5626128414.85728,6364689406.89516,5645774471.81888,5352053716.91166,6793387295.90016,6000550629.53975,5981376132.70179
5729511917.73487,6494153401.41399,6209671945.79751,5534101758.75818,6271181532.26297,6524398684.51219,6808149912.55091,5163527733.98553,5890997696.04603,6605931576.98107,6273725719.91313,6192507746.8203,5991277851.64408,6204191834.12846,6440301026.54,6054712696.88277,6389348864.04552,6589858260.0089,6071986916.7813,5799215565.47853
11815035202.3956,11024922092.0014,11362518316.6314,11798369958.2555,10894908921.1207,12016634075.792,10534439413.3227,11540174774.4626,11225339657.5042,10496871295.3605,11337927878.8698,10862364852.9381,11093602245.9473,10609670989.3967,10836597505.9887,11569594597.1878,10475448016.9906,11832261817.9459,11814928457.118,11648988049.7702
4731578662.89466,4489361753.96069,5002039116.80795,4253975983.18318,4787907154.20732,4351398742.22896,4672494844.96277,4365847034.59743,4852930660.4696,4224506350.00952,4862798149.03876,5084669036.21951,4424337843.61474,6059658512.24298,4411603728.21881,4741047383.85168,4581438143.68544,4876685090.59781,5539307370.35888,5542265585.28836
3762614986.04659,3910998954.57432,4002481312.03833,4721164315.75561,3415323654.1082,4522424131.28477,4320329232.28971,3814745570.72397,4312611410.0696,4401453845.25463,4406654670.2332,4382127903.61188,4434984799.06323,4099094228.25904,4982518941.25021,4842660185.99502,3385908638.80266,4981541941.06648,3995714586.50902,4515372904.95942
4791428984.94116,4605378183.51954,4988334374.34323,5034023845.16138,4647672564.79387,4472759867.84661,4561251472.84025,5259457917.56132,5616079202.47803,5328032656.97459,5103720176.19431,5121497600.73766,4614408573.59142,5758367220.14348,5404832439.06285,4766672302.40234,4734407846.22235,5552692707.94751,4824615401.92704,4664737468.91877
3639208905.15099,3053457514.65001,3167084110.81263,3342497607.48236,3943280719.89425,4103366085.45504,3746914850.50652,4197429418.87431,3144038790.18483,2734573311.08706,3750099946.34514,2814225932.35294,3034716174.42606,3973827780.35078,3672485360.62238,3468278009.67391,3270859676.25309,3924953431.94931,2547967630.9609,4013888972.63868
3724399895.73042,2344022936.16577,2710693089.2333,3616329088.19806,2849794034.66276,2932812168.20487,3109510965.56544,3432351329.76386,3476225209.53105,3298540048.95518,2648086041.82734,3766273840.00996,2670141350.83529,3182438578.03319,3778567871.6175,3529940646.75068,3314623740.62618,3211892674.75999,3329995749.09612,2654835850.08728
7213277655.77992,7480963549.40777,7633438253.56324,7073441339.93206,7101584248.61761,7798781129.68545,7354083421.54857,7254520146.57584,8116368453.94913,7363601504.97487,6961934448.93545,7596677773.63635,7176680258.44282,7842117926.56193,6851981557.31145,7344530565.31878,7119603590.5003,7137269509.03021,7746601376.06645,7617960566.70741
2204137727.05432,4068251656.95411,2814833684.95208,3139250635.97175,3032682894.43991,2982816410.41406,2834445334.99103,2609787170.65206,3465264529.16796,3372628659.67682,2397129566.39396,3477897026.02739,3777469249.90521,3559289886.06009,3054240433.18691,3260802794.22982,2872237670.35561,2715150148.93049,2863349986.01665,3265118548.78162
2125004978.78694,2755174953.77898,3469131153.18821,2465291424.90513,3127692884.46596,2457875935.00612,2814915335.25049,2985905276.4376,3110231343.01672,2417938894.90486,2880922847.82495,2846466326.83675,2696489114.5826,2154076189.44578,2964253062.9215,2533638043.62543,2422287474.20729,2843819864.47988,2492083674.33799,2619295998.55684
3979177861.62214,4004734770.02194,3743728993.5909,3035729980.52744,4342329009.4672,3255358680.84105,4326934463.52711,3536255221.77485,3666195520.66905,3382373667.26607,3466540559.31769,3512930455.37679,2968705991.43231,3202782575.93814,3169005963.31992,3097339394.83341,3999832532.87721,3161051825.79416,3959871221.12299,3475198266.6046
7181173435.6171,6741502937.86549,7458336226.86942,7083858527.50943,7344613601.59552,8055258784.89921,7083754129.77857,7346767764.99753,7408161628.60102,6960474883.8875,7357152172.70956,7610744814.64029,7458184903.71466,6740825776.77351,6700852012.34585,6739197466.71403,6566201869.01331,7536460585.99263,6200153611.79922,7087813084.50606
6828916090.84098,7065660021.35158,6374659615.34955,6569641196.37224,6197339022.59335,7201385589.26332,7167268732.89314,6807445869.34524,6173439050.93931,7249925357.04189,6397238614.27359,6259318621.50467,6256065750.62914,6565767533.33816,6100033247.15705,7199199553.63614,6493134408.28989,7283908549.54742,5902118210.79086,6493970122.5163
5371761163.63661,6076147551.83848,4928340820.61119,5514974100.89876,6133784918.40624,5733588833.66278,6444743110.05573,6177663037.81548,5784954767.82027,5545256186.71112,6382160386.72661,5653800152.91903,6113817504.17029,6216466054.70707,6073444218.3933,5837015903.16389,6022201398.1451,6550223929.32821,6424135239.16395,4970313766.90401
8414334462.16277,10435139031.8839,9494995597.44202,9681562810.78937,9619297853.70531,9922583187.11668,9650043591.6081,9771466070.89437,9595436273.06588,9330583319.55445,9814903113.84703,9442195868.95511,9571784340.06044,9697578839.97618,9267125287.88491,9446665861.83851,9717495884.30099,9450379918.64215,9685719201.39849,9493595966.39087
6938575802.02337,6281195000.88445,6548369558.8094,5403318925.74043,5682352442.16261,6050223154.21775,5975197604.76144,5864959335.19769,6238712994.24073,6474497970.78898,6231397202.3628,6052741473.2415,5806812344.82161,6686320455.57018,6071175881.56372,5876237537.90632,6027672299.33284,5505415665.18745,6264669585.83813,5694125663.76964
5652522467.0661,5643726656.01131,5617343371.30715,6522798787.19803,6026165112.97577,6041858424.82563,6537808858.89487,5392192544.59293,5782737771.03347,5747072785.66082,5569166432.1468,5408859383.04461,6654524215.20234,6013134576.53211,5711442271.84633,5740753616.37431,6133480999.17859,5751511831.85888,5643076794.42262,5265039740.49979
13526964540.3963,14734407864.2807,14566631069.8216,13052390153.0764,13201947356.8511,15202284929.7726,13556669984.2822,13638380284.0814,13897199048.1593,14266159100.1024,13463856038.2944,13590531595.2702,12916656664.4281,12814655211.086,13614020643.9338,14242903334.6384,13904457242.5593,13808935986.6147,13375226195.1083,13084018101.4735
4678295127.11788,5271547622.12409,5864988659.99575,6016032020.73671,4486578788.10089,4999133988.76386,6054070801.42235,4958670530.80206,4620763216.28352,4875057239.47404,5664976423.65409,5640984766.08506,5293641280.95892,5052338826.2569,5817613677.91533,5515847922.24418,4794735461.83562,6100504273.18578,4570136533.29686,5561422345.45004
2522227948.59294,1833363895.95124,2304061907.00723,2266022329.47232,2290505846.42208,2427246783.91049,2623172522.94134,2817655129.19139,2457631708.78437,2467060943.87873,1969101138.05428,2301664323.23746,2143229893.47394,2347738153.93649,3152864151.59801,2374844314.20535,1775461107.25327,2559227783.43516,1985622872.79484,2629700038.64582
4670007236.99988,3303381466.53392,3989543147.40474,4101183079.4677,4107262834.96597,4325273439.13994,4679104078.09286,4107074506.56746,3385404456.22368,3804420296.22969,4038781406.48135,4302617304.19518,3947155830.3121,3605134277.72346,3651831897.21178,3627305188.57193,3588892856.98173,4332216343.5194,4440950236.05081,4598935207.19812
3666338484.65162,3447484022.84492,3453354505.84597,3862620812.32124,3340959721.26303,4361127217.19136,3138824406.78159,3555586007.31389,4081696727.00938,3444921184.05556,3633478569.23701,3718164325.09765,4128698047.61814,4218377281.45777,4018762155.79234,4548055886.2572,2844797083.94878,3552996045.67876,3831130773.35831,2987574545.96091
5672242740.83774,5919071776.56322,4672920946.16031,6009087354.66194,6213875104.00363,5496939295.44943,5883829664.94423,5484678018.99549,5287656983.50157,4877025504.54865,5801411083.6052,4934124392.19248,5678336641.02907,4876413466.42324,6311844852.19701,5235188473.12059,5404473397.1182,5065845589.67857,5377133682.26213,5654084248.61563
5679484616.75485,6340003504.53382,5684879093.6159,5231362708.03409,6126157442.69564,5356932640.73333,5194237253.96911,5822875865.78724,5299063515.74164,4750950866.58971,4898595241.81335,5951078216.7937,5242738735.47927,5097064532.40359,4872077966.4693,5634417614.68898,6085447983.4649,5702291599.67195,5387158597.98887,5898532845.43268
5765524858.39355,5570081053.54893,4675172978.81398,5180415726.84903,6248682747.41496,4685274806.44028,5107933552.47617,5152047807.10051,5708479499.07652,5613959452.39331,5131611846.85938,5324401541.5201,4718298358.07577,5756566262.02468,5538619463.94986,6239063182.15394,5406577533.31985,5517567587.52555,4550865161.69181,5431742280.32868
5931652659.45698,6825473215.07528,5408607418.18297,5768803706.25484,5804162237.61817,5971254597.92912,6025503207.46044,5630580624.54847,5887063577.80297,5615670203.84319,5943487976.81433,6080058024.59115,6256899662.08455,6153771789.759,5701256950.51151,6118240374.68332,5635655975.11378,5968182684.56946,5145408016.63636,5994945865.33692
8213955888.01139,8167803115.42301,8536503097.0217,8333800996.10465,8640934169.8521,8760765080.12796,7175066142.58367,8928648972.89802,8545473387.20437,8488901983.71573,7950721006.30762,8347782779.3829,8485782834.40456,9016594252.24607,7729476559.76733,9203369212.70867,8945928193.83909,8485844405.89369,8141154794.63243,9069099636.78349
4188265640.14289,5790902993.82475,5638061081.8401,4787580214.60915,4925459114.01477,4587237041.31336,4987042913.03472,5001912217.37693,4326391198.70757,5446136877.12687,4993242639.31029,5245104626.0077,4553496189.37543,5453405553.66948,5148019500.7937,5009169834.50761,5476809961.09238,4207027573.38197,5477381076.70449,5291295977.83527
5066756451.25121,4780822497.6232,4107528633.237,3441797793.04472,4291278914.10876,4554633286.09166,3873781243.87524,3910542659.68628,4589432242.47396,4412564212.58401,5170424729.99934,4343698000.03778,4949344497.09704,4608283824.39118,3719739321.31698,4069588241.80363,4238333586.40499,4121041528.92795,4223724409.34272,5008403864.24376
5350786449.53675,5026532787.37821,4931614318.71716,5165879605.75644,5795037105.89333,4349127561.93455,4949060257.02596,5400263631.7921,4391859967.44351,4879662851.58345,5133810391.87917,5059169490.89701,5199092132.36628,4245006677.22327,4759629603.22389,5537092188.48557,5209017073.30643,5436596813.24854,5091471383.47502,4395334077.04285
11091687797.0827,11068023404.5896,10512418030.1571,10657358584.2688,11042873282.0066,11121345273.7593,11435630628.5311,10248718258.9123,10734876240.5097,12266341738.1923,11139685257.0495,10851005896.0619,11285832333.5706,10434856810.7978,11129062854.5297,11723135865.9051,10149530626.6231,10906599908.2272,11447278640.9258,11836204082.4254
9396070185.27176,9012370171.44797,9749658146.13717,9359729012.05288,10378226789.6544,9743186270.59534,9545944075.79264,10101095975.8565,10159931859.9143,9755164757.48422,10127018251.2218,10208300888.6409,9694593748.61119,8957194955.66969,9970403010.76887,9378940441.65598,10120746028.0196,9934685522.83955,10492772121.6069,9508143753.14706
7542407485.50782,7796012446.17196,7582793329.36987,8627625824.52815,8247350101.84572,7675489610.08236,7848421946.40421,8596062088.70083,8332445305.6962,7631983083.66319,7799499578.23915,7669696618.57284,7404934387.55575,8021883203.36124,7706007272.90739,7009294203.05337,7975117573.46616,8557198238.54727,8122882673.83079,7407758856.77151
5952783216.49648,5967443378.50257,6243094508.45435,5795766923.21977,5956437625.30275,5834411281.34935,6289597920.06682,5728624749.51957,6286160614.00068,5696466903.87126,6214807560.20278,6307545901.61353,6512153035.6211,6706461484.72655,6281450970.0829,6346889514.18772,5817821628.026,6426906925.01735,6347533326.10034,6476260503.12663
4004611702.36127,3724596627.7896,3925420241.83654,3610970253.62092,3552873670.40173,3518766497.72106,3242952264.21249,3785282244.87582,3666231499.20639,3873231390.16505,3126562396.91978,3213125358.04046,3861813162.41872,3464818182.02793,3811223208.56474,3435513765.8863,4140555895.20409,3092889857.81375,3538761939.63956,4074681402.11425
2797498283.16932,2989577162.20866,2774884429.37496,1790431154.72713,3059091103.68424,2437830923.97251,2390978927.51511,3125485854.51373,3598017914.84495,2562880655.02753,2758932170.3611,2899835979.33677,3622679165.0177,2122351101.43662,2634618238.36528,2422286960.59305,3288074798.3609,2978295535.78512,2816924822.21532,2981317658.36792
3425597432.11957,3926754996.04211,3695948370.128,4133826442.81757,3899753916.70436,4979856724.03271,3967842645.66652,3768819764.73564,3982940250.74669,3995892805.68903,3178930372.2563,3756605860.71293,3377181633.9772,4091827811.90823,3796153407.73956,3689170166.00921,4425677767.56368,3717540152.77479,3622154524.17911,4243531946.48386
5935740501.40526,5901660869.43719,6008125114.03159,6318503445.33136,5596366585.21001,5527310119.87887,5890625466.61522,6013266064.04204,5116844970.20917,5134940593.49664,5788939013.19942,5537030801.85369,6357751523.70616,5139805748.91562,5670289284.25941,6307459319.21023,4816900504.47997,5469631139.00244,5358900784.16891,5679349518.78027
7841797379.44123,7035545894.64725,8337385520.27401,8136835413.63027,6882564534.30354,7721143387.3202,7732806203.47948,6943453399.4898,7907955100.30249,7585420111.19728,7847862448.24059,7203012781.22851,8369919511.18443,7243903563.54198,8040972576.35234,7590254021.14663,7196626931.37903,7305860928.81537,7800688672.13496,8430191500.46707
4964940684.59387,5476077261.65357,5489322375.22293,5578449515.14182,5361199858.81792,5760609629.63914,5214514721.06225,4653310915.79097,5159785695.74687,6080113235.37157,5585961441.79221,4507154842.98769,5306414844.40736,5702414389.7861,5215407415.55894,5704500593.33901,6059216512.58615,5440890148.12116,5360582072.43858,5852546750.9871
5326500995.6898,5224693305.85713,5714794832.31361,5472034503.42512,5504755956.96095,5914962176.54479,5870971170.44489,4938028048.32885,5165609774.2835,5556619976.0091,5068032968.58803,5757339319.40312,5513680602.11156,5832588293.84147,5713185196.87193,6464861963.60822,5396056320.4521,5057352573.2116,6109753157.1037,5076427083.53275
3833033194.91744,4673164316.82154,4480730267.54482,4180148628.26647,4643779826.35566,4453494842.85569,5258384340.64902,3820394174.47428,3980085970.16248,4343771731.78493,4882019744.50529,4172483133.0933,4490703111.99462,4790135983.83295,4444146201.70177,4421142635.3925,4122067239.43374,4354713013.95632,4148191243.65647,4478814211.76293
10073834642.5545,9480307338.74395,9758301725.65296,9762473825.27716,9626620301.88796,8897497510.25286,9953621244.92944,10628497657.4368,10398089964.8749,10607858982.1401,10802572539.4869,9664342596.82767,10011857442.3251,10400518589.7619,9466034034.12465,10669297834.1587,10387390358.6154,10483960611.4707,10195035334.182,9980625226.15561
6579540859.23785,7029692796.86347,6977217180.2317,7548787363.62086,7497888808.38944,7196982002.7227,6769368604.17721,6306625310.50978,7002149295.79161,6882221887.77781,6215828253.25764,6810879181.2528,6299248484.55609,6318479422.49,6072741457.83111,7118580011.06394,7703781075.80825,7269594066.93759,6920705133.29657,6830605702.0312
8860862228.86954,9498310907.8832,9030171585.83674,8299430554.99879,8767176074.82943,8835509497.01646,8949649770.71946,8679113598.74949,9040285173.49575,9192507633.03103,8989725361.29732,9300083776.04927,9220687554.20804,8733479194.8604,9157343394.40057,9076605521.22186,9123514837.68291,8983063830.30475,9997271237.14417,8953051685.69109
9088920040.00549,10062752905.9274,8790398131.61456,9072208963.35207,9643589034.28347,9755652969.34874,9773516819.19619,9037474318.80439,9130519340.67465,8853795681.45728,9243572425.22996,9709845481.33158,9475473102.74072,9452021134.80709,8672487139.69619,9768985477.48239,8723341540.09703,9249894027.33102,9614661716.12659,9394901796.79908
2943463592.16607,2397770768.11126,3050572173.35745,3005457963.44315,2468406209.93695,3533166297.99707,2386601506.15165,2201819387.07571,3345748185.06719,2615815420.03125,2702036246.24,3204354025.1818,2391767490.75548,2961505760.0904,2911710153.65979,3224918667.65559,2439645433.09362,2442170881.6502,3327764342.77681,2553899744.75313
8499256418.33133,7544805242.59192,7540784782.98846,8436428750.64248,8441705086.95117,8640267907.43488,8822109279.64162,8683417752.70663,7862899036.5125,8490387776.4867,8295096030.80284,8095874024.96598,7935329030.9374,8467469681.79446,8719477498.051,7859413495.63344,8163433962.76363,8127284222.44683,9627133270.89042,8272467383.63821
4047041929.55445,2951179647.81302,3369213717.7646,3414095066.31797,2889373153.61382,3325693900.69792,3029233071.00935,3049757206.22663,3606384030.43138,3012514724.53812,3306851390.32687,2695740928.98125,2763350064.879,3053190537.14186,3815349776.83702,2777740023.33049,2650806184.30302,3348032249.19877,3398984795.24534,2914983966.72644
5048615280.01736,4482814438.30882,4742630518.32807,5394442533.62007,4555312034.52127,4921805828.47997,4781463454.24145,4807282315.18139,5218488247.90224,4539450667.25734,4643594715.12784,4994291368.52786,4916995588.99573,5525254654.82539,4736616088.36759,5082340713.40072,4921444000.09553,5430525186.25288,4668532291.783,4768369101.4909
6784876358.03634,8064719693.53629,7181178882.81511,6813652193.27525,7536938892.24866,7335671472.40873,7840550156.42936,7497404067.16086,7525223578.97489,7729663131.33965,7179957480.10925,7950924988.49323,7175683725.47791,7843495340.97626,7015002051.71793,7470642880.47263,7497765691.43165,7450312252.91542,7648068560.45032,7764410161.2214
13190543330.3812,13727158007.0648,12714336089.1719,13254403472.7433,13491608440.9869,13101021831.9306,13419152269.9099,13247591136.64,14089267091.7992,13560207149.0011,13480022627.9976,13284434111.7146,13306293113.207,12999426121.6782,12490326184.2827,13094087642.5749,12516648544.7981,13056330110.2885,13696238779.0908,12789262540.842
5232459132.78096,4325972603.01944,5384161495.04882,5467419802.3398,4853240946.75825,5076761019.73481,4715153020.82175,4833423943.31201,5196878657.89816,5355550254.20164,4699631343.85624,4492052028.36573,4413501152.32133,5126303646.27442,4813558416.91928,5659968507.26146,4948748297.75663,5069492345.86308,4848127577.95036,4878143680.99033
12592091042.8517,12769516768.9146,12014082042.3316,12974106038.7761,12982267082.2091,13395009463.275,13237964271.9777,12199841489.6113,12717196397.3344,13350645616.1763,12527231079.6519,12782957293.239,13092914543.6727,12777339242.8063,12008388180.5269,12452301595.6357,13078255296.2204,12605845883.2025,12176508554.8711,13036161541.0938
11669081588.8323,11901359449.7567,10913178026.3707,11893591996.1953,10487086021.3993,11651884434.5829,11206790228.2246,12292280849.1302,10946465598.3222,11264239958.6635,11803276294.2453,12846584776.1925,11595571316.953,11764193590.0064,11506841585.9553,11125745485.8024,11865965415.1333,11952856114.9001,11210174770.3136,11971565373.2365
2681920431.01618,3373719062.5802,3403781767.98443,2708924419.86185,2690389787.81979,3356294968.23172,2651686674.23808,3449673852.27373,3557490119.9021,3784989801.47962,4203940640.31249,3112497954.40794,3955714127.90631,3572692535.10203,3598276149.23241,3699357501.95376,2399090222.37197,2802740300.54221,2564705411.23736,3367149326.27911
5574991480.54253,5848085329.26122,6065164685.05874,5687679004.26791,5317350658.01716,5152623840.73738,4742911792.11251,5197076133.1346,5239999578.77704,5327490792.50684,4923522714.6908,4728476637.39489,4886813418.1844,5699663888.89955,5250090996.72345,5424962829.19522,5277645317.89913,5645723625.21501,5261299283.50165,5964637088.67317
7572006805.31964,7776037474.73129,7337077398.03508,7554580690.93938,7998300412.56195,7750113353.28682,7919647055.80126,7614792740.42393,6888091599.59223,8413013797.81622,8343473800.37165,7474881453.70384,7240197130.51967,8016318137.10962,7362155648.75622,7548267243.40063,7132979265.44302,7776589607.77109,7707357776.28116,8083751699.74736
7819234454.74873,7707916643.32193,7729828193.17936,7180779805.61874,6961166878.09653,7215764426.6725,6929484725.62078,7755238838.8463,7476511414.08883,7094849847.70829,7211849879.35425,8729743602.91871,7585349839.42687,7546820825.79384,7569645601.1866,6626081386.8431,7272709828.09237,7051800489.60688,7475819414.2028,6716338669.44543
4989607115.94469,6287878293.40239,5470190512.96717,6627650864.5177,5256624519.94213,5983708949.18078,6310744086.55119,6310437956.79883,5688036323.30498,6063332436.06048,5485683563.88774,5358533661.49938,5908635597.4026,5833602291.22588,5617506297.38675,5850527595.50069,5466551587.98983,5982984913.66539,6134988141.10822,5903746614.65189
4230892820.70364,3552285137.53422,3776040694.73194,4132923286.37801,3261619159.63186,3584148502.41654,4416867186.62628,3761178867.45695,3896007401.58619,3351600024.38729,4272828548.52946,4252767645.1545,3766285820.0659,3530678534.90347,3342174303.17857,3836896246.62067,3860375515.03693,4012338681.94092,4543849085.26995,3328774840.19258
6016837750.36003,4779525419.30824,6357217256.29543,5000864539.35785,6079771182.96972,5911371699.97448,5683267298.1686,5476351027.73128,5971489307.70258,6249349041.32156,5863496612.68133,5266661222.47029,6008783091.35324,5685366948.38286,6304985869.97504,5582384227.81501,5294094405.38784,6063922762.57598,6109751377.91746,6022370124.32172
4632974793.96837,4831657864.5436,5105118146.55067,4971596346.01249,4479887780.02384,4995230581.81528,5955718071.34862,4464471264.1645,5216861833.43277,5004544996.64751,5236756863.04078,4948911129.42332,4644336312.45028,5703936425.57595,4728417055.0564,5200081516.10759,4832119388.61885,5229268902.56345,4268640494.99695,4905945210.53461
4023442891.4501,4060301186.90738,4395901375.4671,3550665328.36004,4069112712.61399,3830492382.01478,3593537100.22178,4382823021.88139,4403640000.90199,3871528000.69684,4692195483.251,3736421176.86634,4030207729.36689,3614831050.45491,3824715107.32252,4034452186.20542,3333123566.55505,4087147361.87558,3206929083.08452,4197791181.40593
2342699028.20527,3293103055.13638,3199442272.00099,2655077489.68267,3215053631.30469,2504378338.12793,2898749967.81569,2122828603.29415,2692734442.11408,2553973013.84637,3263425582.41307,2934248211.27562,2949168525.32558,3069204585.56243,2331120300.94691,2886208887.38419,1865057079.85621,2961005488.34533,2975918766.04358,2484249411.13507
6920003116.2129,6367383772.81923,6703780328.12262,7127139281.60481,6670521617.24686,5778519107.926,5846748809.39545,5675180555.73379,6127710562.67462,6996563272.743,6275032281.76375,6257072900.91708,5737869480.77768,6083000114.33113,5877219967.69231,6184064278.04985,5963531942.3436,5939549493.7501,7144601271.48857,6121307285.9078
2225765223.27619,2684364627.21231,1604991762.08685,2162320526.52854,1902439657.15886,1921151938.07981,2258012340.96389,1303242909.1033,1802176502.92348,1874488742.08033,2687966530.49332,2005388022.85332,2722409489.76684,2385081679.65043,2047452612.24113,1939399904.6864,2213445137.42998,2129798150.18882,2333370073.52662,1904636544.56414
3368819279.80842,3902554932.41853,3858165904.60834,3935357826.23449,3680622656.80027,3581301994.43053,4486811941.5226,3700383105.83634,3996271293.97772,4062770096.15295,4004315553.68477,4435100651.27988,3986190653.04942,4262096989.76967,3693748020.28848,4300880220.10312,4123039073.66558,3443736569.403,4341808464.90669,4161167294.34052
20440180733.6852,20246809427.0207,19994283062.4733,19827997460.3615,20958606510.6502,19386128817.5916,20500643217.035,19584222707.2772,20943399482.5119,19466809453.9076,20540456457.6633,19362052770.9228,20629875897.3569,20057425989.8297,19940600679.4886,19934827314.8699,19537613337.6582,19845342348.0005,19814761481.3508,19866375474.3342
3900732622.12143,3453012352.55821,3784427299.00462,4373362679.89157,3742705468.28426,3545123199.66282,2962427457.40475,3399977791.44116,3272848959.72772,3032227371.24961,4000783535.86213,4095235909.97356,3744413973.82872,3717485907.99825,3192682687.57373,3618485513.99069,3881157728.06165,3621069463.31311,3458264543.5968,3037510513.83916
7975411325.8924,8320222260.81578,8507457196.14367,7601357547.31966,7781484775.05981,7374984245.46073,7795108055.03267,7688731454.18022,7818382628.33884,7009931965.19289,8288498326.89141,7087244039.66803,7881440194.82839,7659111174.21498,8042130607.70977,8015684091.96972,7787231095.04981,8018281559.18099,8063205519.5794,7448007945.00077
4060595307.07555,3934009178.63579,3864959546.81451,4076796312.69377,3688897603.55052,3161129667.27145,3309609698.11327,3560308216.69248,4319557477.47896,3567575975.26567,3644722352.45319,3991560717.36492,4542239899.77402,4256213407.95221,4726465148.34324,4192251057.53999,4642606213.37573,3590366126.7202,4295209595.45216,4397968384.48929
6668073688.44044,6595124456.90059,7276637313.03106,6165025193.26488,6185725547.5525,5912845480.40369,6779868348.68796,6625228284.46307,6388267498.89801,5913337763.49002,6513715285.3225,6998611400.61878,6385208628.63853,5969783312.77226,6679456339.94298,6075481181.96699,5997755205.75714,6535145894.92321,5941503804.96747,6651702509.76198
4908323575.95916,4312992754.72801,4198508743.58932,4455779568.85761,4523880604.5959,4276621999.93323,4418417204.93141,4069388779.77216,4475912048.74085,4396382814.27724,4721626177.36095,4712056003.64381,4323854616.83965,4198459940.04362,3395643433.3793,4343667200.40934,4285089982.61873,4620664336.46142,4336706045.40382,4429331675.43643
7353259054.41412,7212417663.37461,8163476872.73446,8204145542.60756,7339772873.7228,7849905104.04523,8089958168.01535,8251316198.17785,7469237876.5345,8006900191.9459,8269092712.23115,8623955700.01455,8175784997.8635,8289028460.98099,8260719970.06406,7559243479.66054,8607862285.77269,7270184589.09029,8646802781.53806,8405732089.12008
11258668883.1397,10721280831.5917,11479354161.9981,11625581183.1865,11494581261.5108,11311476341.7036,11337867642.9337,11454183832.262,11507315491.4084,11101330645.1682,11687955878.2733,10990064065.4303,12127121333.7187,11016201680.7288,12269725433.3595,11523434381.6064,11859991325.8152,10860913198.8901,11974300708.841,11899830234.8681
3098479638.92484,3554942124.3188,3739989627.94699,2721279761.26477,2845480836.27486,2974981386.36193,4368770882.87719,3307558143.1288,2509756309.68553,3046319395.49305,3074665182.20261,3168250975.72903,3116720754.54124,3731185257.35329,3313979708.11072,4138955011.54943,3779973876.47588,3357211191.21991,4135454829.14567,3174478604.88041
2520772720.50454,1931840160.71158,2700425151.1936,2253900950.43739,1939936054.61611,1964448837.20744,2141699425.26864,2393197619.05581,1562020969.80663,1506528524.46152,1915903216.65065,2360422861.54498,1740164997.32677,2010945111.73725,1938166660.4635,1975056073.78161,2196778144.43018,2762505091.80986,2334125340.6544,2368711733.466
6436753277.37984,7077047201.74687,6161715472.1605,6660702351.86282,6230562152.31213,5888350922.82353,5842864698.93629,6124281899.92735,5567097758.11736,5959928137.0557,5793046585.78372,6062748043.98287,6133605191.42388,6210832535.67832,7011187688.39711,7112259911.79775,6447490507.68198,6345155123.69429,6433918467.28012,6071872955.81182
3913125710.65995,3400259335.93801,4807112495.03759,3373933406.46996,3512226612.16499,3721313913.91109,3319153065.89434,3645188223.94566,3824654702.09608,3263842320.41378,3897380454.89398,3789043790.63663,3883440141.54208,4123732821.83166,4162537682.31688,3587103791.77214,4399711150.21252,3900748357.58425,3742220434.21523,3145066937.617
8512722074.38402,8381223986.90967,8053248122.7655,7883427958.68846,7816625679.84526,7713586627.95947,8125508430.85055,7903747348.74841,8281925904.74813,7629637279.38219,8367021492.94234,8083683852.21809,8067962858.85184,7967438811.36158,8836433413.20263,7972556833.56623,8780703966.07669,7724309173.84824,7840571680.36,7633587357.08371
7455373505.54007,6911970857.80311,7161121508.96119,7135399537.95868,6349844484.34949,6509672211.06803,6251338536.8801,7055601131.48988,6869543620.21193,6798528292.12659,5876043414.82264,6336337421.45658,6509256938.58228,6543365209.35028,6451426690.84574,6771960718.2292,7489583471.16945,6901663976.63168,6260894923.84635,6527976075.36935
5861687327.91615,5596020523.62363,5943796309.81056,5702953517.56966,5448322102.43862,5354002203.53427,6102389921.54198,6035317840.4049,5679726850.39748,5950621373.14474,5778126889.97172,5235332859.65422,5811829147.47917,5732338848.54677,5540222594.92235,5589018118.10529,5438997743.75138,5978882541.46019,6050515583.21217,6165815485.5421
5627000388.48873,5335931988.99529,5873283186.09954,6130349436.86808,4594302362.03763,5326450101.06454,4741265980.58082,5600047505.12757,5671652209.61879,5481344900.85997,5841505200.78665,5207700350.9087,5298397682.04635,4925012006.6538,5389440282.95911,5859523053.78524,5625715105.53697,5391809392.49884,5472281011.39655,5423386641.89768
